Case ID;Activity;Resource;Start Timestamp;Complete Timestamp;Variant;Variant index;defectFixed;defectType;numberRepairs;phoneType
798;Register;System;1970/01/17 12:42:00.000;1970/01/17 12:42:00.000;Variant 5;5;;;;
798;Analyze Defect;Tester2;1970/01/17 12:42:00.000;1970/01/17 12:47:00.000;Variant 5;5;;3;;T1
798;Repair (Simple);SolverS3;1970/01/17 13:02:00.000;1970/01/17 13:22:00.000;Variant 5;5;;;;
798;Inform User;System;1970/01/17 13:05:00.000;1970/01/17 13:05:00.000;Variant 5;5;;;;
798;Test Repair;Tester3;1970/01/17 13:22:00.000;1970/01/17 13:27:00.000;Variant 5;5;true;;1;
798;Archive Repair;System;1970/01/17 13:34:00.000;1970/01/17 13:34:00.000;Variant 5;5;true;;1;
799;Register;System;1970/01/17 12:50:00.000;1970/01/17 12:50:00.000;Variant 14;14;;;;
799;Analyze Defect;Tester6;1970/01/17 12:50:00.000;1970/01/17 12:55:00.000;Variant 14;14;;1;;T3
799;Repair (Simple);SolverS1;1970/01/17 12:58:00.000;1970/01/17 13:03:00.000;Variant 14;14;;;;
799;Test Repair;Tester1;1970/01/17 13:03:00.000;1970/01/17 13:08:00.000;Variant 14;14;false;;1;
799;Restart Repair;System;1970/01/17 13:13:00.000;1970/01/17 13:13:00.000;Variant 14;14;;;;
799;Repair (Simple);SolverS1;1970/01/17 13:13:00.000;1970/01/17 13:20:00.000;Variant 14;14;;;;
799;Test Repair;Tester1;1970/01/17 13:20:00.000;1970/01/17 13:27:00.000;Variant 14;14;false;;2;
799;Inform User;System;1970/01/17 13:32:00.000;1970/01/17 13:32:00.000;Variant 14;14;;;;
799;Restart Repair;System;1970/01/17 13:33:00.000;1970/01/17 13:33:00.000;Variant 14;14;;;;
799;Repair (Simple);SolverS2;1970/01/17 13:33:00.000;1970/01/17 13:46:00.000;Variant 14;14;;;;
799;Test Repair;Tester2;1970/01/17 13:46:00.000;1970/01/17 13:56:00.000;Variant 14;14;true;;3;
799;Archive Repair;System;1970/01/17 14:06:00.000;1970/01/17 14:06:00.000;Variant 14;14;true;;3;
8;Register;System;1970/01/02 13:02:00.000;1970/01/02 13:02:00.000;Variant 11;11;;;;
8;Analyze Defect;Tester4;1970/01/02 13:02:00.000;1970/01/02 13:08:00.000;Variant 11;11;;3;;T3
8;Repair (Simple);SolverS1;1970/01/02 13:18:00.000;1970/01/02 13:23:00.000;Variant 11;11;;;;
8;Test Repair;Tester5;1970/01/02 13:23:00.000;1970/01/02 13:28:00.000;Variant 11;11;false;;1;
8;Restart Repair;System;1970/01/02 13:33:00.000;1970/01/02 13:33:00.000;Variant 11;11;;;;
8;Repair (Simple);SolverS3;1970/01/02 13:33:00.000;1970/01/02 13:44:00.000;Variant 11;11;;;;
8;Test Repair;Tester2;1970/01/02 13:44:00.000;1970/01/02 13:52:00.000;Variant 11;11;true;;2;
8;Inform User;System;1970/01/02 13:48:00.000;1970/01/02 13:48:00.000;Variant 11;11;;;;
8;Archive Repair;System;1970/01/02 14:00:00.000;1970/01/02 14:00:00.000;Variant 11;11;true;;2;
80;Register;System;1970/01/03 08:27:00.000;1970/01/03 08:27:00.000;Variant 6;6;;;;
80;Analyze Defect;Tester6;1970/01/03 08:27:00.000;1970/01/03 08:36:00.000;Variant 6;6;;4;;T2
80;Repair (Simple);SolverS1;1970/01/03 08:50:00.000;1970/01/03 08:55:00.000;Variant 6;6;;;;
80;Test Repair;Tester4;1970/01/03 08:55:00.000;1970/01/03 09:03:00.000;Variant 6;6;false;;1;
80;Inform User;System;1970/01/03 09:00:00.000;1970/01/03 09:00:00.000;Variant 6;6;;;;
80;Restart Repair;System;1970/01/03 09:09:00.000;1970/01/03 09:09:00.000;Variant 6;6;;;;
80;Repair (Simple);SolverS2;1970/01/03 09:09:00.000;1970/01/03 09:23:00.000;Variant 6;6;;;;
80;Test Repair;Tester1;1970/01/03 09:23:00.000;1970/01/03 09:28:00.000;Variant 6;6;false;;2;
80;Restart Repair;System;1970/01/03 09:35:00.000;1970/01/03 09:35:00.000;Variant 6;6;;;;
80;Repair (Simple);SolverS3;1970/01/03 09:35:00.000;1970/01/03 09:46:00.000;Variant 6;6;;;;
80;Test Repair;Tester4;1970/01/03 09:46:00.000;1970/01/03 09:52:00.000;Variant 6;6;true;;3;
80;Archive Repair;System;1970/01/03 09:57:00.000;1970/01/03 09:57:00.000;Variant 6;6;true;;3;
800;Register;System;1970/01/18 12:04:00.000;1970/01/18 12:04:00.000;Variant 1;1;;;;
800;Analyze Defect;Tester5;1970/01/18 12:04:00.000;1970/01/18 12:09:00.000;Variant 1;1;;6;;T2
800;Repair (Complex);SolverC3;1970/01/18 12:26:00.000;1970/01/18 13:09:00.000;Variant 1;1;;;;
800;Inform User;System;1970/01/18 12:35:00.000;1970/01/18 12:35:00.000;Variant 1;1;;;;
800;Test Repair;Tester1;1970/01/18 13:09:00.000;1970/01/18 13:19:00.000;Variant 1;1;true;;0;
800;Archive Repair;System;1970/01/18 13:28:00.000;1970/01/18 13:28:00.000;Variant 1;1;true;;0;
801;Register;System;1970/01/17 08:14:00.000;1970/01/17 08:14:00.000;Variant 4;4;;;;
801;Analyze Defect;Tester1;1970/01/17 08:14:00.000;1970/01/17 08:24:00.000;Variant 4;4;;8;;T2
801;Inform User;System;1970/01/17 08:45:00.000;1970/01/17 08:45:00.000;Variant 4;4;;;;
801;Repair (Complex);SolverC3;1970/01/17 08:48:00.000;1970/01/17 09:36:00.000;Variant 4;4;;;;
801;Test Repair;Tester4;1970/01/17 09:36:00.000;1970/01/17 09:41:00.000;Variant 4;4;true;;0;
801;Archive Repair;System;1970/01/17 09:49:00.000;1970/01/17 09:49:00.000;Variant 4;4;true;;0;
802;Register;System;1970/01/17 08:00:00.000;1970/01/17 08:00:00.000;Variant 1;1;;;;
802;Analyze Defect;Tester6;1970/01/17 08:00:00.000;1970/01/17 08:06:00.000;Variant 1;1;;7;;T2
802;Repair (Complex);SolverC2;1970/01/17 08:30:00.000;1970/01/17 08:50:00.000;Variant 1;1;;;;
802;Inform User;System;1970/01/17 08:31:00.000;1970/01/17 08:31:00.000;Variant 1;1;;;;
802;Test Repair;Tester5;1970/01/17 08:50:00.000;1970/01/17 08:59:00.000;Variant 1;1;true;;0;
802;Archive Repair;System;1970/01/17 09:09:00.000;1970/01/17 09:09:00.000;Variant 1;1;true;;0;
803;Register;System;1970/01/17 22:53:00.000;1970/01/17 22:53:00.000;Variant 1;1;;;;
803;Analyze Defect;Tester4;1970/01/17 22:53:00.000;1970/01/17 23:01:00.000;Variant 1;1;;5;;T3
803;Repair (Complex);SolverC1;1970/01/17 23:30:00.000;1970/01/17 23:43:00.000;Variant 1;1;;;;
803;Inform User;System;1970/01/17 23:43:00.000;1970/01/17 23:43:00.000;Variant 1;1;;;;
803;Test Repair;Tester3;1970/01/17 23:43:00.000;1970/01/17 23:50:00.000;Variant 1;1;true;;0;
803;Archive Repair;System;1970/01/17 23:57:00.000;1970/01/17 23:57:00.000;Variant 1;1;true;;0;
804;Register;System;1970/01/18 01:11:00.000;1970/01/18 01:11:00.000;Variant 47;47;;;;
804;Analyze Defect;Tester1;1970/01/18 01:11:00.000;1970/01/18 01:19:00.000;Variant 47;47;;5;;T3
804;Repair (Simple);SolverS2;1970/01/18 01:29:00.000;1970/01/18 01:44:00.000;Variant 47;47;;;;
804;Inform User;System;1970/01/18 01:38:00.000;1970/01/18 01:38:00.000;Variant 47;47;;;;
804;Test Repair;Tester1;1970/01/18 01:44:00.000;1970/01/18 01:54:00.000;Variant 47;47;false;;1;
804;Restart Repair;System;1970/01/18 02:00:00.000;1970/01/18 02:00:00.000;Variant 47;47;;;;
804;Repair (Complex);SolverC3;1970/01/18 02:00:00.000;1970/01/18 02:46:00.000;Variant 47;47;;;;
804;Test Repair;Tester2;1970/01/18 02:46:00.000;1970/01/18 02:53:00.000;Variant 47;47;true;;1;
804;Archive Repair;System;1970/01/18 03:03:00.000;1970/01/18 03:03:00.000;Variant 47;47;true;;1;
805;Register;System;1970/01/17 22:49:00.000;1970/01/17 22:49:00.000;Variant 4;4;;;;
805;Analyze Defect;Tester3;1970/01/17 22:49:00.000;1970/01/17 22:59:00.000;Variant 4;4;;10;;T2
805;Inform User;System;1970/01/17 23:23:00.000;1970/01/17 23:23:00.000;Variant 4;4;;;;
805;Repair (Complex);SolverC2;1970/01/17 23:28:00.000;1970/01/17 23:38:00.000;Variant 4;4;;;;
805;Test Repair;Tester4;1970/01/17 23:38:00.000;1970/01/17 23:47:00.000;Variant 4;4;true;;0;
805;Archive Repair;System;1970/01/17 23:54:00.000;1970/01/17 23:54:00.000;Variant 4;4;true;;0;
806;Register;System;1970/01/18 11:56:00.000;1970/01/18 11:56:00.000;Variant 3;3;;;;
806;Analyze Defect;Tester1;1970/01/18 11:56:00.000;1970/01/18 12:02:00.000;Variant 3;3;;2;;T1
806;Repair (Simple);SolverS2;1970/01/18 12:07:00.000;1970/01/18 12:13:00.000;Variant 3;3;;;;
806;Test Repair;Tester2;1970/01/18 12:13:00.000;1970/01/18 12:22:00.000;Variant 3;3;true;;1;
806;Inform User;System;1970/01/18 12:31:00.000;1970/01/18 12:31:00.000;Variant 3;3;;;;
806;Archive Repair;System;1970/01/18 12:32:00.000;1970/01/18 12:32:00.000;Variant 3;3;true;;1;
807;Register;System;1970/01/17 17:36:00.000;1970/01/17 17:36:00.000;Variant 18;18;;;;
807;Analyze Defect;Tester6;1970/01/17 17:36:00.000;1970/01/17 17:41:00.000;Variant 18;18;;4;;T3
807;Repair (Simple);SolverS1;1970/01/17 18:07:00.000;1970/01/17 18:14:00.000;Variant 18;18;;;;
807;Test Repair;Tester6;1970/01/17 18:14:00.000;1970/01/17 18:19:00.000;Variant 18;18;false;;1;
807;Restart Repair;System;1970/01/17 18:24:00.000;1970/01/17 18:24:00.000;Variant 18;18;;;;
807;Repair (Simple);SolverS1;1970/01/17 18:24:00.000;1970/01/17 18:31:00.000;Variant 18;18;;;;
807;Inform User;System;1970/01/17 18:25:00.000;1970/01/17 18:25:00.000;Variant 18;18;;;;
807;Test Repair;Tester1;1970/01/17 18:31:00.000;1970/01/17 18:37:00.000;Variant 18;18;false;;2;
807;Restart Repair;System;1970/01/17 18:45:00.000;1970/01/17 18:45:00.000;Variant 18;18;;;;
807;Repair (Simple);SolverS2;1970/01/17 18:45:00.000;1970/01/17 19:00:00.000;Variant 18;18;;;;
807;Test Repair;Tester6;1970/01/17 19:00:00.000;1970/01/17 19:07:00.000;Variant 18;18;true;;3;
807;Archive Repair;System;1970/01/17 19:16:00.000;1970/01/17 19:16:00.000;Variant 18;18;true;;3;
808;Register;System;1970/01/17 23:36:00.000;1970/01/17 23:36:00.000;Variant 60;60;;;;
808;Analyze Defect;Tester1;1970/01/17 23:36:00.000;1970/01/17 23:44:00.000;Variant 60;60;;3;;T3
808;Repair (Simple);SolverS1;1970/01/17 23:54:00.000;1970/01/18 00:00:00.000;Variant 60;60;;;;
808;Test Repair;Tester3;1970/01/18 00:00:00.000;1970/01/18 00:06:00.000;Variant 60;60;false;;1;
808;Restart Repair;System;1970/01/18 00:16:00.000;1970/01/18 00:16:00.000;Variant 60;60;;;;
808;Inform User;System;1970/01/18 00:16:00.000;1970/01/18 00:16:00.000;Variant 60;60;;;;
808;Repair (Simple);SolverS2;1970/01/18 00:16:00.000;1970/01/18 00:30:00.000;Variant 60;60;;;;
808;Test Repair;Tester5;1970/01/18 00:30:00.000;1970/01/18 00:39:00.000;Variant 60;60;true;;2;
808;Archive Repair;System;1970/01/18 00:49:00.000;1970/01/18 00:49:00.000;Variant 60;60;true;;2;
809;Register;System;1970/01/17 18:53:00.000;1970/01/17 18:53:00.000;Variant 22;22;;;;
809;Analyze Defect;Tester1;1970/01/17 18:53:00.000;1970/01/17 19:01:00.000;Variant 22;22;;2;;T3
809;Repair (Simple);SolverS1;1970/01/17 19:20:00.000;1970/01/17 19:27:00.000;Variant 22;22;;;;
809;Inform User;System;1970/01/17 19:21:00.000;1970/01/17 19:21:00.000;Variant 22;22;;;;
809;Test Repair;Tester2;1970/01/17 19:27:00.000;1970/01/17 19:32:00.000;Variant 22;22;false;;1;
809;Restart Repair;System;1970/01/17 19:42:00.000;1970/01/17 19:42:00.000;Variant 22;22;;;;
809;Repair (Simple);SolverS2;1970/01/17 19:42:00.000;1970/01/17 19:53:00.000;Variant 22;22;;;;
809;Test Repair;Tester1;1970/01/17 19:53:00.000;1970/01/17 20:00:00.000;Variant 22;22;true;;2;
809;Archive Repair;System;1970/01/17 20:10:00.000;1970/01/17 20:10:00.000;Variant 22;22;true;;2;
81;Register;System;1970/01/03 18:14:00.000;1970/01/03 18:14:00.000;Variant 2;2;;;;
81;Analyze Defect;Tester2;1970/01/03 18:14:00.000;1970/01/03 18:21:00.000;Variant 2;2;;9;;T2
81;Repair (Complex);SolverC1;1970/01/03 18:28:00.000;1970/01/03 18:43:00.000;Variant 2;2;;;;
81;Test Repair;Tester3;1970/01/03 18:43:00.000;1970/01/03 18:53:00.000;Variant 2;2;true;;0;
81;Inform User;System;1970/01/03 19:06:00.000;1970/01/03 19:06:00.000;Variant 2;2;;;;
81;Archive Repair;System;1970/01/03 19:06:00.000;1970/01/03 19:06:00.000;Variant 2;2;true;;0;
810;Register;System;1970/01/17 12:16:00.000;1970/01/17 12:16:00.000;Variant 1;1;;;;
810;Analyze Defect;Tester1;1970/01/17 12:16:00.000;1970/01/17 12:25:00.000;Variant 1;1;;6;;T2
810;Repair (Complex);SolverC2;1970/01/17 12:29:00.000;1970/01/17 12:47:00.000;Variant 1;1;;;;
810;Inform User;System;1970/01/17 12:45:00.000;1970/01/17 12:45:00.000;Variant 1;1;;;;
810;Test Repair;Tester3;1970/01/17 12:47:00.000;1970/01/17 12:52:00.000;Variant 1;1;true;;0;
810;Archive Repair;System;1970/01/17 13:02:00.000;1970/01/17 13:02:00.000;Variant 1;1;true;;0;
811;Register;System;1970/01/17 23:21:00.000;1970/01/17 23:21:00.000;Variant 1;1;;;;
811;Analyze Defect;Tester4;1970/01/17 23:21:00.000;1970/01/17 23:31:00.000;Variant 1;1;;7;;T3
811;Repair (Complex);SolverC2;1970/01/17 23:44:00.000;1970/01/17 23:58:00.000;Variant 1;1;;;;
811;Inform User;System;1970/01/17 23:48:00.000;1970/01/17 23:48:00.000;Variant 1;1;;;;
811;Test Repair;Tester6;1970/01/17 23:58:00.000;1970/01/18 00:07:00.000;Variant 1;1;true;;0;
811;Archive Repair;System;1970/01/18 00:14:00.000;1970/01/18 00:14:00.000;Variant 1;1;true;;0;
812;Register;System;1970/01/18 12:06:00.000;1970/01/18 12:06:00.000;Variant 2;2;;;;
812;Analyze Defect;Tester3;1970/01/18 12:06:00.000;1970/01/18 12:14:00.000;Variant 2;2;;10;;T3
812;Repair (Complex);SolverC1;1970/01/18 12:29:00.000;1970/01/18 12:46:00.000;Variant 2;2;;;;
812;Test Repair;Tester4;1970/01/18 12:46:00.000;1970/01/18 12:52:00.000;Variant 2;2;true;;0;
812;Inform User;System;1970/01/18 12:58:00.000;1970/01/18 12:58:00.000;Variant 2;2;;;;
812;Archive Repair;System;1970/01/18 12:58:00.000;1970/01/18 12:58:00.000;Variant 2;2;true;;0;
813;Register;System;1970/01/18 20:02:00.000;1970/01/18 20:02:00.000;Variant 7;7;;;;
813;Analyze Defect;Tester5;1970/01/18 20:02:00.000;1970/01/18 20:11:00.000;Variant 7;7;;2;;T1
813;Repair (Simple);SolverS2;1970/01/18 20:22:00.000;1970/01/18 20:29:00.000;Variant 7;7;;;;
813;Test Repair;Tester2;1970/01/18 20:29:00.000;1970/01/18 20:34:00.000;Variant 7;7;false;;1;
813;Inform User;System;1970/01/18 20:39:00.000;1970/01/18 20:39:00.000;Variant 7;7;;;;
813;Restart Repair;System;1970/01/18 20:43:00.000;1970/01/18 20:43:00.000;Variant 7;7;;;;
813;Repair (Simple);SolverS2;1970/01/18 20:43:00.000;1970/01/18 20:56:00.000;Variant 7;7;;;;
813;Test Repair;Tester6;1970/01/18 20:56:00.000;1970/01/18 21:01:00.000;Variant 7;7;true;;2;
813;Archive Repair;System;1970/01/18 21:09:00.000;1970/01/18 21:09:00.000;Variant 7;7;true;;2;
814;Register;System;1970/01/18 06:15:00.000;1970/01/18 06:15:00.000;Variant 2;2;;;;
814;Analyze Defect;Tester4;1970/01/18 06:15:00.000;1970/01/18 06:20:00.000;Variant 2;2;;8;;T2
814;Repair (Complex);SolverC1;1970/01/18 06:34:00.000;1970/01/18 06:53:00.000;Variant 2;2;;;;
814;Test Repair;Tester3;1970/01/18 06:53:00.000;1970/01/18 07:00:00.000;Variant 2;2;true;;0;
814;Inform User;System;1970/01/18 07:06:00.000;1970/01/18 07:06:00.000;Variant 2;2;;;;
814;Archive Repair;System;1970/01/18 07:08:00.000;1970/01/18 07:08:00.000;Variant 2;2;true;;0;
815;Register;System;1970/01/18 22:34:00.000;1970/01/18 22:34:00.000;Variant 4;4;;;;
815;Analyze Defect;Tester5;1970/01/18 22:34:00.000;1970/01/18 22:43:00.000;Variant 4;4;;7;;T2
815;Inform User;System;1970/01/18 23:01:00.000;1970/01/18 23:01:00.000;Variant 4;4;;;;
815;Repair (Complex);SolverC2;1970/01/18 23:05:00.000;1970/01/18 23:15:00.000;Variant 4;4;;;;
815;Test Repair;Tester6;1970/01/18 23:15:00.000;1970/01/18 23:21:00.000;Variant 4;4;true;;0;
815;Archive Repair;System;1970/01/18 23:27:00.000;1970/01/18 23:27:00.000;Variant 4;4;true;;0;
816;Register;System;1970/01/18 06:06:00.000;1970/01/18 06:06:00.000;Variant 8;8;;;;
816;Analyze Defect;Tester6;1970/01/18 06:06:00.000;1970/01/18 06:13:00.000;Variant 8;8;;5;;T3
816;Repair (Simple);SolverS1;1970/01/18 06:32:00.000;1970/01/18 06:37:00.000;Variant 8;8;;;;
816;Test Repair;Tester5;1970/01/18 06:37:00.000;1970/01/18 06:47:00.000;Variant 8;8;false;;1;
816;Restart Repair;System;1970/01/18 06:55:00.000;1970/01/18 06:55:00.000;Variant 8;8;;;;
816;Repair (Simple);SolverS3;1970/01/18 06:55:00.000;1970/01/18 07:11:00.000;Variant 8;8;;;;
816;Inform User;System;1970/01/18 06:55:00.000;1970/01/18 06:55:00.000;Variant 8;8;;;;
816;Test Repair;Tester1;1970/01/18 07:11:00.000;1970/01/18 07:19:00.000;Variant 8;8;true;;2;
816;Archive Repair;System;1970/01/18 07:25:00.000;1970/01/18 07:25:00.000;Variant 8;8;true;;2;
817;Register;System;1970/01/18 05:30:00.000;1970/01/18 05:30:00.000;Variant 4;4;;;;
817;Analyze Defect;Tester1;1970/01/18 05:30:00.000;1970/01/18 05:37:00.000;Variant 4;4;;9;;T2
817;Inform User;System;1970/01/18 05:53:00.000;1970/01/18 05:53:00.000;Variant 4;4;;;;
817;Repair (Complex);SolverC3;1970/01/18 06:01:00.000;1970/01/18 06:44:00.000;Variant 4;4;;;;
817;Test Repair;Tester1;1970/01/18 06:44:00.000;1970/01/18 06:49:00.000;Variant 4;4;true;;0;
817;Archive Repair;System;1970/01/18 06:59:00.000;1970/01/18 06:59:00.000;Variant 4;4;true;;0;
818;Register;System;1970/01/18 23:29:00.000;1970/01/18 23:29:00.000;Variant 42;42;;;;
818;Analyze Defect;Tester1;1970/01/18 23:29:00.000;1970/01/18 23:35:00.000;Variant 42;42;;6;;T1
818;Repair (Simple);SolverS1;1970/01/18 23:38:00.000;1970/01/18 23:44:00.000;Variant 42;42;;;;
818;Test Repair;Tester3;1970/01/18 23:44:00.000;1970/01/18 23:53:00.000;Variant 42;42;false;;1;
818;Restart Repair;System;1970/01/19 00:01:00.000;1970/01/19 00:01:00.000;Variant 42;42;;;;
818;Repair (Simple);SolverS1;1970/01/19 00:01:00.000;1970/01/19 00:06:00.000;Variant 42;42;;;;
818;Inform User;System;1970/01/19 00:04:00.000;1970/01/19 00:04:00.000;Variant 42;42;;;;
818;Test Repair;Tester6;1970/01/19 00:06:00.000;1970/01/19 00:14:00.000;Variant 42;42;false;;2;
818;Restart Repair;System;1970/01/19 00:20:00.000;1970/01/19 00:20:00.000;Variant 42;42;;;;
818;Repair (Complex);SolverC2;1970/01/19 00:20:00.000;1970/01/19 00:36:00.000;Variant 42;42;;;;
818;Test Repair;Tester5;1970/01/19 00:36:00.000;1970/01/19 00:46:00.000;Variant 42;42;true;;2;
818;Archive Repair;System;1970/01/19 00:55:00.000;1970/01/19 00:55:00.000;Variant 42;42;true;;2;
819;Register;System;1970/01/18 11:53:00.000;1970/01/18 11:53:00.000;Variant 2;2;;;;
819;Analyze Defect;Tester4;1970/01/18 11:53:00.000;1970/01/18 12:02:00.000;Variant 2;2;;7;;T1
819;Repair (Complex);SolverC2;1970/01/18 12:17:00.000;1970/01/18 12:31:00.000;Variant 2;2;;;;
819;Test Repair;Tester4;1970/01/18 12:31:00.000;1970/01/18 12:38:00.000;Variant 2;2;true;;0;
819;Inform User;System;1970/01/18 12:32:00.000;1970/01/18 12:32:00.000;Variant 2;2;;;;
819;Archive Repair;System;1970/01/18 12:48:00.000;1970/01/18 12:48:00.000;Variant 2;2;true;;0;
82;Register;System;1970/01/03 19:02:00.000;1970/01/03 19:02:00.000;Variant 2;2;;;;
82;Analyze Defect;Tester2;1970/01/03 19:02:00.000;1970/01/03 19:10:00.000;Variant 2;2;;6;;T1
82;Repair (Complex);SolverC1;1970/01/03 19:18:00.000;1970/01/03 19:29:00.000;Variant 2;2;;;;
82;Test Repair;Tester3;1970/01/03 19:29:00.000;1970/01/03 19:38:00.000;Variant 2;2;true;;0;
82;Inform User;System;1970/01/03 19:58:00.000;1970/01/03 19:58:00.000;Variant 2;2;;;;
82;Archive Repair;System;1970/01/03 19:58:00.000;1970/01/03 19:58:00.000;Variant 2;2;true;;0;
820;Register;System;1970/01/18 00:06:00.000;1970/01/18 00:06:00.000;Variant 2;2;;;;
820;Analyze Defect;Tester4;1970/01/18 00:06:00.000;1970/01/18 00:12:00.000;Variant 2;2;;7;;T1
820;Repair (Complex);SolverC1;1970/01/18 00:26:00.000;1970/01/18 00:46:00.000;Variant 2;2;;;;
820;Test Repair;Tester4;1970/01/18 00:46:00.000;1970/01/18 00:55:00.000;Variant 2;2;true;;0;
820;Inform User;System;1970/01/18 00:59:00.000;1970/01/18 00:59:00.000;Variant 2;2;;;;
820;Archive Repair;System;1970/01/18 01:03:00.000;1970/01/18 01:03:00.000;Variant 2;2;true;;0;
821;Register;System;1970/01/18 08:58:00.000;1970/01/18 08:58:00.000;Variant 5;5;;;;
821;Analyze Defect;Tester5;1970/01/18 08:58:00.000;1970/01/18 09:03:00.000;Variant 5;5;;2;;T1
821;Repair (Simple);SolverS3;1970/01/18 09:09:00.000;1970/01/18 09:28:00.000;Variant 5;5;;;;
821;Inform User;System;1970/01/18 09:21:00.000;1970/01/18 09:21:00.000;Variant 5;5;;;;
821;Test Repair;Tester3;1970/01/18 09:28:00.000;1970/01/18 09:37:00.000;Variant 5;5;true;;1;
821;Archive Repair;System;1970/01/18 09:46:00.000;1970/01/18 09:46:00.000;Variant 5;5;true;;1;
822;Register;System;1970/01/18 21:06:00.000;1970/01/18 21:06:00.000;Variant 1;1;;;;
822;Analyze Defect;Tester5;1970/01/18 21:06:00.000;1970/01/18 21:12:00.000;Variant 1;1;;6;;T1
822;Repair (Complex);SolverC3;1970/01/18 21:14:00.000;1970/01/18 22:00:00.000;Variant 1;1;;;;
822;Inform User;System;1970/01/18 21:31:00.000;1970/01/18 21:31:00.000;Variant 1;1;;;;
822;Test Repair;Tester5;1970/01/18 22:00:00.000;1970/01/18 22:09:00.000;Variant 1;1;true;;0;
822;Archive Repair;System;1970/01/18 22:18:00.000;1970/01/18 22:18:00.000;Variant 1;1;true;;0;
823;Register;System;1970/01/18 21:48:00.000;1970/01/18 21:48:00.000;Variant 1;1;;;;
823;Analyze Defect;Tester2;1970/01/18 21:48:00.000;1970/01/18 21:53:00.000;Variant 1;1;;7;;T3
823;Repair (Complex);SolverC2;1970/01/18 22:15:00.000;1970/01/18 22:30:00.000;Variant 1;1;;;;
823;Inform User;System;1970/01/18 22:22:00.000;1970/01/18 22:22:00.000;Variant 1;1;;;;
823;Test Repair;Tester1;1970/01/18 22:30:00.000;1970/01/18 22:36:00.000;Variant 1;1;true;;0;
823;Archive Repair;System;1970/01/18 22:41:00.000;1970/01/18 22:41:00.000;Variant 1;1;true;;0;
824;Register;System;1970/01/18 18:20:00.000;1970/01/18 18:20:00.000;Variant 4;4;;;;
824;Analyze Defect;Tester3;1970/01/18 18:20:00.000;1970/01/18 18:30:00.000;Variant 4;4;;8;;T3
824;Inform User;System;1970/01/18 18:45:00.000;1970/01/18 18:45:00.000;Variant 4;4;;;;
824;Repair (Complex);SolverC3;1970/01/18 18:46:00.000;1970/01/18 19:28:00.000;Variant 4;4;;;;
824;Test Repair;Tester4;1970/01/18 19:28:00.000;1970/01/18 19:36:00.000;Variant 4;4;true;;0;
824;Archive Repair;System;1970/01/18 19:42:00.000;1970/01/18 19:42:00.000;Variant 4;4;true;;0;
825;Register;System;1970/01/19 07:19:00.000;1970/01/19 07:19:00.000;Variant 6;6;;;;
825;Analyze Defect;Tester1;1970/01/19 07:19:00.000;1970/01/19 07:29:00.000;Variant 6;6;;4;;T3
825;Repair (Simple);SolverS1;1970/01/19 07:56:00.000;1970/01/19 08:03:00.000;Variant 6;6;;;;
825;Test Repair;Tester3;1970/01/19 08:03:00.000;1970/01/19 08:10:00.000;Variant 6;6;false;;1;
825;Inform User;System;1970/01/19 08:15:00.000;1970/01/19 08:15:00.000;Variant 6;6;;;;
825;Restart Repair;System;1970/01/19 08:17:00.000;1970/01/19 08:17:00.000;Variant 6;6;;;;
825;Repair (Simple);SolverS2;1970/01/19 08:17:00.000;1970/01/19 08:29:00.000;Variant 6;6;;;;
825;Test Repair;Tester3;1970/01/19 08:29:00.000;1970/01/19 08:34:00.000;Variant 6;6;false;;2;
825;Restart Repair;System;1970/01/19 08:43:00.000;1970/01/19 08:43:00.000;Variant 6;6;;;;
825;Repair (Simple);SolverS2;1970/01/19 08:43:00.000;1970/01/19 08:56:00.000;Variant 6;6;;;;
825;Test Repair;Tester1;1970/01/19 08:56:00.000;1970/01/19 09:04:00.000;Variant 6;6;false;;3;
